txn_id,timestamp,amount_inr,payment_method,bank,device_type,customer_segment,failure_reason,retry_count_before,past_success_rate,network_latency_ms,hour_of_day,is_weekend,fraud_score
pay_103626,2026-06-03T05:49:00,1015.87,netbanking,Kotak,ios,returning,otp_expired,3,0.599,118,5,False,0.186
pay_103627,2026-08-06T21:29:00,821.5,wallet,,ios,returning,insufficient_funds,0,0.665,203,21,False,0.042
pay_103628,2026-07-26T16:27:00,565.59,card,Kotak,ios,returning,card_expired,0,0.931,262,16,True,0.01
pay_103629,2026-07-14T02:58:00,2002.69,upi,,web,returning,bank_server_timeout,0,0.611,446,2,False,0.011
pay_103630,2026-08-02T17:12:00,1798.49,card,Axis,web,returning,insufficient_funds,0,0.598,501,17,True,0.045
pay_103631,2026-08-11T12:12:00,406.56,card,Yes Bank,web,returning,wrong_cvv,0,0.742,305,12,False,0.081
pay_103632,2026-07-05T05:56:00,308.58,netbanking,Kotak,android,new,otp_expired,0,0.036,273,5,True,0.104
pay_103633,2026-07-21T18:55:00,1547.43,netbanking,IDFC,web,returning,otp_expired,0,0.81,244,18,False,0.015
pay_103634,2026-06-24T06:45:00,1571.62,netbanking,HDFC,ios,returning,bank_server_timeout,0,0.715,3686,6,False,0.058
pay_103635,2026-07-03T15:23:00,521.08,wallet,,ios,new,insufficient_funds,3,0.18,288,15,False,0.2
pay_103636,2026-07-09T18:08:00,1335.59,upi,,android,returning,network_drop,0,0.707,3797,18,False,0.095
pay_103637,2026-06-22T00:44:00,1589.66,wallet,,web,returning,risk_engine_block,1,0.627,579,0,False,0.55
pay_103638,2026-07-09T23:43:00,438.16,wallet,,android,high_value,risk_engine_block,0,0.913,302,23,False,0.631
pay_103639,2026-06-05T01:37:00,462.38,card,Kotak,web,at_risk_churn,daily_limit_exceeded,0,0.7,588,1,False,0.01
pay_103640,2026-07-13T01:47:00,2949.61,upi,,web,high_value,otp_expired,3,0.672,486,1,False,0.152
pay_103641,2026-07-24T09:41:00,690.14,card,SBI,android,returning,wrong_cvv,0,0.86,488,9,False,0.097
pay_103642,2026-08-02T22:18:00,7097.99,netbanking,Axis,ios,returning,bank_server_timeout,0,0.651,3826,22,True,0.01
pay_103643,2026-08-21T05:17:00,3558.01,card,IDFC,ios,new,daily_limit_exceeded,1,0.656,103,5,False,0.158
pay_103644,2026-06-03T05:10:00,483.28,upi,,android,new,network_drop,0,0.242,1231,5,False,0.126
pay_103645,2026-08-07T13:44:00,159.77,netbanking,SBI,ios,at_risk_churn,otp_expired,0,0.642,583,13,False,0.017
pay_103646,2026-07-10T01:17:00,762.05,upi,,web,returning,bank_server_timeout,0,0.408,392,1,False,0.067
pay_103647,2026-06-10T17:55:00,305.08,wallet,,android,returning,insufficient_funds,0,0.784,90,17,False,0.049
pay_103648,2026-07-04T07:09:00,413.2,upi,,android,new,bank_server_timeout,0,0.014,2816,7,True,0.157
pay_103649,2026-07-08T23:03:00,1282.39,upi,,ios,returning,otp_expired,1,0.766,452,23,False,0.043
pay_103650,2026-08-01T22:39:00,350.29,wallet,,ios,returning,insufficient_funds,0,0.724,467,22,True,0.066
pay_103651,2026-06-29T02:19:00,224.68,wallet,,android,returning,insufficient_funds,1,0.381,365,2,False,0.091
pay_103652,2026-06-18T22:55:00,326.28,upi,,android,new,otp_expired,0,0.39,202,22,False,0.131
pay_103653,2026-07-17T13:04:00,1104.73,card,SBI,android,returning,insufficient_funds,1,0.636,312,13,False,0.048
pay_103654,2026-08-09T00:03:00,324.31,wallet,,ios,new,risk_engine_block,0,0.009,411,0,True,0.677
pay_103655,2026-08-17T22:56:00,409.46,card,IDFC,android,returning,insufficient_funds,0,0.782,82,22,False,0.094
pay_103656,2026-07-16T18:36:00,211.14,upi,,ios,returning,bank_server_timeout,0,0.944,535,18,False,0.043
pay_103657,2026-06-14T02:41:00,1291.52,netbanking,SBI,android,new,network_drop,0,0.0,1099,2,True,0.115
pay_103658,2026-08-19T22:07:00,53.05,upi,,web,high_value,network_drop,0,0.633,3497,22,False,0.086
pay_103659,2026-08-10T13:31:00,2205.17,card,SBI,android,new,daily_limit_exceeded,2,0.281,94,13,False,0.217
pay_103660,2026-07-21T19:59:00,331.74,netbanking,HDFC,web,high_value,bank_server_timeout,0,0.756,3610,19,False,0.081
pay_103661,2026-06-17T12:53:00,1103.26,upi,,android,new,otp_expired,0,0.262,262,12,False,0.108
pay_103662,2026-06-15T23:44:00,1643.19,netbanking,Kotak,android,new,network_drop,0,0.112,1930,23,False,0.137
pay_103663,2026-08-27T06:12:00,432.0,wallet,,android,new,network_drop,0,0.052,3801,6,False,0.162
pay_103664,2026-07-20T11:23:00,1204.7,wallet,,ios,returning,insufficient_funds,0,0.66,516,11,False,0.056
pay_103665,2026-08-18T15:00:00,2858.24,card,ICICI,web,high_value,insufficient_funds,2,0.716,143,15,False,0.148
pay_103666,2026-06-25T14:06:00,290.75,netbanking,ICICI,web,returning,network_drop,2,0.669,2206,14,False,0.14
pay_103667,2026-07-16T22:38:00,249.98,wallet,,web,returning,insufficient_funds,1,0.878,535,22,False,0.099
pay_103668,2026-07-18T13:47:00,728.89,upi,,ios,returning,risk_engine_block,0,0.511,555,13,True,0.641
pay_103669,2026-08-19T05:54:00,349.55,netbanking,Kotak,ios,new,otp_expired,0,0.116,125,5,False,0.141
pay_103670,2026-07-20T19:01:00,3618.52,upi,,android,new,bank_server_timeout,0,0.057,684,19,False,0.123
pay_103671,2026-07-31T21:17:00,1410.78,upi,,web,returning,network_drop,0,0.506,140,21,False,0.086
pay_103672,2026-07-17T12:37:00,781.94,card,Axis,ios,high_value,wrong_cvv,0,0.819,260,12,False,0.061
pay_103673,2026-07-15T23:38:00,610.97,netbanking,ICICI,ios,new,network_drop,0,0.211,533,23,False,0.183
pay_103674,2026-08-29T14:00:00,8484.72,netbanking,ICICI,web,returning,bank_server_timeout,0,0.751,2177,14,True,0.086
pay_103675,2026-08-21T03:51:00,218.26,netbanking,IDFC,web,at_risk_churn,otp_expired,0,0.374,259,3,False,0.093
pay_103676,2026-07-18T14:27:00,970.33,netbanking,IDFC,ios,new,bank_server_timeout,1,0.356,2143,14,True,0.122
pay_103677,2026-07-17T05:01:00,2824.3,card,ICICI,ios,new,card_expired,0,0.376,87,5,False,0.193
pay_103678,2026-08-19T14:42:00,5865.52,card,SBI,android,at_risk_churn,risk_engine_block,0,0.453,266,14,False,0.62
pay_103679,2026-08-16T11:04:00,774.06,netbanking,SBI,android,returning,bank_server_timeout,1,0.727,1367,11,True,0.078
pay_103680,2026-08-20T11:37:00,642.93,upi,,android,returning,network_drop,1,0.739,1246,11,False,0.014
pay_103681,2026-08-13T05:07:00,1444.35,netbanking,SBI,web,at_risk_churn,bank_server_timeout,0,0.618,1056,5,False,0.025
pay_103682,2026-06-07T06:00:00,559.98,upi,,ios,high_value,network_drop,0,0.709,623,6,True,0.06
pay_103683,2026-08-21T13:54:00,191.95,card,Yes Bank,android,returning,card_expired,1,0.706,583,13,False,0.01
pay_103684,2026-06-07T22:08:00,2168.9,upi,,ios,new,network_drop,0,0.106,1446,22,True,0.193
pay_103685,2026-06-24T05:32:00,450.99,card,ICICI,ios,at_risk_churn,card_expired,0,0.731,507,5,False,0.01
pay_103686,2026-08-07T05:28:00,1168.05,card,HDFC,android,returning,insufficient_funds,0,0.868,535,5,False,0.026
pay_103687,2026-07-31T22:42:00,1001.61,wallet,,android,new,insufficient_funds,3,0.195,374,22,False,0.297
pay_103688,2026-08-20T08:01:00,889.53,card,HDFC,web,high_value,card_expired,1,0.913,197,8,False,0.023
pay_103689,2026-07-12T19:40:00,161.18,upi,,android,new,network_drop,0,0.42,3704,19,True,0.176
pay_103690,2026-06-04T13:43:00,2675.55,netbanking,Axis,ios,high_value,bank_server_timeout,1,0.57,3593,13,False,0.095
pay_103691,2026-07-25T00:03:00,2098.89,wallet,,android,high_value,insufficient_funds,2,0.804,177,0,True,0.109
pay_103692,2026-07-08T21:46:00,7542.37,upi,,android,new,network_drop,0,0.534,2194,21,False,0.199
pay_103693,2026-07-16T21:10:00,547.81,netbanking,IDFC,android,returning,bank_server_timeout,0,0.854,1282,21,False,0.088
pay_103694,2026-08-21T10:11:00,296.93,upi,,web,returning,network_drop,0,0.599,1759,10,False,0.079
pay_103695,2026-07-05T19:20:00,105.31,netbanking,HDFC,web,high_value,bank_server_timeout,1,0.745,3570,19,True,0.022
pay_103696,2026-08-20T05:15:00,488.65,netbanking,HDFC,ios,returning,otp_expired,0,0.435,341,5,False,0.062
pay_103697,2026-06-08T20:47:00,668.87,netbanking,IDFC,ios,high_value,bank_server_timeout,1,0.809,549,20,False,0.088
pay_103698,2026-06-10T00:04:00,4147.81,wallet,,web,at_risk_churn,network_drop,0,0.91,2319,0,False,0.071
pay_103699,2026-06-06T03:18:00,629.95,card,ICICI,web,high_value,wrong_cvv,0,0.815,341,3,True,0.032
pay_103700,2026-06-10T10:56:00,1539.54,upi,,web,returning,otp_expired,0,0.636,491,10,False,0.035
pay_103701,2026-08-06T23:41:00,756.09,upi,,web,returning,otp_expired,3,0.824,249,23,False,0.116
pay_103702,2026-08-12T08:14:00,971.09,netbanking,Axis,web,at_risk_churn,bank_server_timeout,0,0.939,902,8,False,0.014
pay_103703,2026-07-28T15:15:00,1152.39,card,Kotak,android,at_risk_churn,wrong_cvv,0,0.907,406,15,False,0.086
pay_103704,2026-07-06T18:02:00,1545.44,upi,,ios,returning,otp_expired,0,0.744,217,18,False,0.023
pay_103705,2026-06-05T21:20:00,241.26,card,SBI,android,at_risk_churn,insufficient_funds,0,0.73,126,21,False,0.025
pay_103706,2026-07-02T22:08:00,1322.39,wallet,,android,returning,network_drop,1,0.868,3870,22,False,0.049
pay_103707,2026-07-17T00:29:00,1494.26,upi,,android,returning,network_drop,0,0.352,3766,0,False,0.082
pay_103708,2026-06-30T15:16:00,1466.79,wallet,,android,returning,risk_engine_block,0,0.712,378,15,False,0.579
pay_103709,2026-08-17T19:50:00,349.69,wallet,,ios,returning,network_drop,1,0.374,209,19,False,0.092
pay_103710,2026-07-03T13:55:00,3400.0,upi,,android,returning,otp_expired,0,0.418,378,13,False,0.1
pay_103711,2026-07-07T12:53:00,2964.86,wallet,,ios,new,network_drop,0,0.06,2481,12,False,0.102
pay_103712,2026-07-18T00:55:00,3835.58,netbanking,HDFC,android,new,network_drop,0,0.138,1415,0,True,0.142
pay_103713,2026-06-19T14:17:00,2810.17,card,ICICI,android,new,wrong_cvv,0,0.028,535,14,False,0.187
pay_103714,2026-06-29T14:17:00,3070.68,wallet,,web,returning,network_drop,0,0.96,3006,14,False,0.01
pay_103715,2026-08-28T09:24:00,418.51,netbanking,IDFC,ios,returning,network_drop,0,0.884,3027,9,False,0.06
pay_103716,2026-08-14T21:27:00,697.22,upi,,ios,returning,network_drop,0,0.841,3670,21,False,0.031
pay_103717,2026-08-14T22:45:00,1341.94,wallet,,ios,new,insufficient_funds,0,0.108,460,22,False,0.164
pay_103718,2026-07-01T21:00:00,3691.74,card,SBI,android,new,wrong_cvv,0,0.606,469,21,False,0.117
pay_103719,2026-06-09T22:36:00,449.16,netbanking,Kotak,web,returning,network_drop,0,0.772,910,22,False,0.072
pay_103720,2026-06-30T01:52:00,626.09,wallet,,web,at_risk_churn,insufficient_funds,0,0.719,147,1,False,0.028
pay_103721,2026-07-12T02:52:00,975.94,wallet,,android,at_risk_churn,network_drop,1,0.419,1063,2,True,0.079
pay_103722,2026-06-21T20:52:00,231.79,wallet,,android,new,insufficient_funds,2,0.206,447,20,True,0.295
pay_103723,2026-08-20T22:58:00,415.49,wallet,,ios,returning,network_drop,0,0.898,3244,22,False,0.034
pay_103724,2026-07-01T06:01:00,1119.63,card,ICICI,ios,returning,insufficient_funds,2,0.825,239,6,False,0.171
pay_103725,2026-08-05T05:21:00,5127.07,netbanking,Yes Bank,android,high_value,bank_server_timeout,3,0.856,944,5,False,0.173
pay_103726,2026-06-27T04:44:00,982.44,card,Yes Bank,android,new,card_expired,3,0.385,135,4,True,0.251
pay_103727,2026-06-10T04:52:00,1735.07,upi,,android,returning,bank_server_timeout,0,0.56,3705,4,False,0.022
pay_103728,2026-08-11T19:51:00,1135.12,card,Yes Bank,web,high_value,insufficient_funds,0,0.817,496,19,False,0.066
pay_103729,2026-08-06T20:26:00,293.25,card,Axis,ios,new,wrong_cvv,0,0.131,526,20,False,0.15
pay_103730,2026-06-26T05:41:00,382.79,wallet,,ios,new,risk_engine_block,0,0.157,470,5,False,0.677
pay_103731,2026-06-04T15:56:00,1101.1,card,Yes Bank,ios,at_risk_churn,wrong_cvv,0,0.54,236,15,False,0.093
pay_103732,2026-07-22T06:12:00,789.56,card,IDFC,android,returning,insufficient_funds,0,0.594,189,6,False,0.027
pay_103733,2026-07-24T07:29:00,438.46,netbanking,SBI,ios,new,otp_expired,0,0.58,506,7,False,0.119
pay_103734,2026-07-19T18:26:00,143.09,wallet,,web,returning,insufficient_funds,1,0.749,140,18,True,0.052
pay_103735,2026-07-14T20:57:00,110.83,netbanking,ICICI,android,new,otp_expired,1,0.685,422,20,False,0.185
pay_103736,2026-07-05T23:34:00,328.45,netbanking,Axis,ios,returning,bank_server_timeout,0,0.918,1880,23,True,0.075
pay_103737,2026-08-21T00:02:00,439.29,upi,,android,new,network_drop,2,0.232,1038,0,False,0.265
pay_103738,2026-07-30T14:17:00,3274.56,upi,,ios,at_risk_churn,network_drop,0,0.902,2400,14,False,0.071
pay_103739,2026-07-08T06:55:00,998.0,card,Kotak,ios,returning,card_expired,2,0.455,578,6,False,0.17
pay_103740,2026-06-19T00:25:00,229.46,upi,,android,at_risk_churn,otp_expired,2,0.754,470,0,False,0.121
pay_103741,2026-08-20T22:58:00,4137.83,upi,,ios,new,risk_engine_block,0,0.131,224,22,False,0.747
pay_103742,2026-08-05T12:11:00,132.19,netbanking,Kotak,ios,high_value,bank_server_timeout,0,0.926,2315,12,False,0.01
pay_103743,2026-08-22T02:22:00,999.76,wallet,,ios,new,network_drop,2,0.174,3152,2,True,0.211
pay_103744,2026-07-05T07:13:00,208.4,upi,,web,returning,bank_server_timeout,1,0.667,3348,7,True,0.069
pay_103745,2026-07-30T07:18:00,412.08,wallet,,android,high_value,risk_engine_block,0,0.585,546,7,False,0.61
pay_103746,2026-06-17T02:15:00,807.44,card,IDFC,android,returning,daily_limit_exceeded,0,0.866,443,2,False,0.027
pay_103747,2026-06-03T22:17:00,911.88,upi,,android,returning,network_drop,0,0.689,1077,22,False,0.037
pay_103748,2026-07-04T10:46:00,591.33,wallet,,web,high_value,insufficient_funds,3,0.759,83,10,True,0.198
pay_103749,2026-06-09T00:43:00,391.8,wallet,,web,returning,risk_engine_block,0,0.742,271,0,False,0.599
pay_103750,2026-08-14T15:33:00,6951.77,upi,,android,high_value,network_drop,0,0.653,3959,15,False,0.06
pay_103751,2026-06-25T03:25:00,915.08,card,Yes Bank,ios,at_risk_churn,card_expired,1,0.808,233,3,False,0.072
pay_103752,2026-06-23T23:09:00,154.51,netbanking,SBI,web,returning,network_drop,2,0.692,2212,23,False,0.183
pay_103753,2026-06-24T09:00:00,812.23,card,IDFC,android,high_value,risk_engine_block,0,0.877,306,9,False,0.616
pay_103754,2026-08-05T21:03:00,189.2,netbanking,IDFC,android,high_value,network_drop,1,0.752,2341,21,False,0.087
pay_103755,2026-06-30T10:40:00,643.38,wallet,,android,returning,risk_engine_block,0,0.678,128,10,False,0.583
pay_103756,2026-08-22T05:58:00,659.97,upi,,android,new,risk_engine_block,3,0.016,275,5,True,0.796
pay_103757,2026-08-13T04:52:00,963.57,card,Yes Bank,web,returning,card_expired,0,0.63,87,4,False,0.01
pay_103758,2026-08-15T22:07:00,203.2,upi,,android,high_value,bank_server_timeout,0,0.672,1224,22,True,0.012
pay_103759,2026-07-18T03:53:00,1792.48,wallet,,android,high_value,insufficient_funds,0,0.923,309,3,True,0.067
pay_103760,2026-06-21T23:46:00,365.69,netbanking,Yes Bank,web,new,bank_server_timeout,3,0.497,2872,23,True,0.214
pay_103761,2026-08-03T05:14:00,1876.6,netbanking,IDFC,android,high_value,network_drop,0,0.725,2609,5,False,0.01
pay_103762,2026-08-27T07:09:00,2844.89,card,IDFC,android,new,wrong_cvv,3,0.0,384,7,False,0.3
pay_103763,2026-08-23T03:39:00,4410.29,card,ICICI,android,at_risk_churn,risk_engine_block,0,0.717,168,3,True,0.599
pay_103764,2026-06-15T06:52:00,239.33,card,SBI,web,returning,wrong_cvv,0,0.609,81,6,False,0.094
pay_103765,2026-08-22T04:40:00,1097.84,upi,,ios,returning,bank_server_timeout,0,0.352,860,4,True,0.043
pay_103766,2026-08-21T23:20:00,1092.13,upi,,android,returning,network_drop,0,0.627,3200,23,False,0.043
pay_103767,2026-06-03T08:06:00,1936.25,upi,,android,high_value,network_drop,0,0.858,1096,8,False,0.065
pay_103768,2026-06-03T06:25:00,1929.72,netbanking,HDFC,web,returning,network_drop,0,0.654,3938,6,False,0.093
pay_103769,2026-06-02T08:09:00,1135.74,upi,,ios,new,bank_server_timeout,0,0.014,2209,8,False,0.166
pay_103770,2026-08-09T10:16:00,1140.19,card,Kotak,android,high_value,insufficient_funds,0,0.973,270,10,True,0.071
pay_103771,2026-08-18T09:49:00,208.33,netbanking,SBI,android,at_risk_churn,network_drop,0,0.495,2387,9,False,0.051
pay_103772,2026-06-03T06:39:00,213.2,upi,,web,at_risk_churn,otp_expired,0,0.686,200,6,False,0.01
pay_103773,2026-08-22T01:23:00,678.87,upi,,web,at_risk_churn,risk_engine_block,0,0.915,446,1,True,0.594
pay_103774,2026-07-15T19:02:00,3125.28,netbanking,IDFC,android,high_value,bank_server_timeout,0,0.886,2946,19,False,0.056
pay_103775,2026-07-08T18:57:00,800.78,card,IDFC,ios,new,wrong_cvv,0,0.036,592,18,False,0.189
pay_103776,2026-06-29T13:00:00,4390.26,upi,,android,at_risk_churn,network_drop,1,0.658,355,13,False,0.088
pay_103777,2026-07-15T05:06:00,100.63,upi,,android,at_risk_churn,network_drop,0,0.51,1641,5,False,0.016
pay_103778,2026-07-20T11:14:00,59.26,card,Kotak,android,high_value,card_expired,2,0.927,277,11,False,0.12
pay_103779,2026-07-22T10:36:00,2981.15,card,SBI,ios,high_value,card_expired,0,0.535,472,10,False,0.081
pay_103780,2026-07-17T13:26:00,233.26,wallet,,android,new,insufficient_funds,0,0.365,481,13,False,0.111
pay_103781,2026-06-29T19:39:00,445.4,card,ICICI,ios,returning,insufficient_funds,2,0.52,312,19,False,0.131
pay_103782,2026-06-27T16:31:00,464.07,upi,,android,returning,network_drop,0,0.755,963,16,True,0.022
pay_103783,2026-07-25T17:30:00,135.63,wallet,,ios,new,network_drop,0,0.328,1451,17,True,0.104
pay_103784,2026-08-18T09:46:00,1078.35,card,Kotak,ios,high_value,card_expired,2,0.688,399,9,False,0.138
pay_103785,2026-06-27T00:54:00,1982.33,wallet,,web,returning,insufficient_funds,0,0.7,227,0,True,0.05
pay_103786,2026-08-17T07:03:00,3159.14,upi,,ios,new,otp_expired,0,0.153,242,7,False,0.15
pay_103787,2026-06-10T13:16:00,377.04,upi,,ios,returning,risk_engine_block,0,0.505,560,13,False,0.613
pay_103788,2026-06-17T21:52:00,16.17,netbanking,Axis,android,new,bank_server_timeout,0,0.362,3878,21,False,0.134
pay_103789,2026-06-24T17:27:00,169.47,netbanking,Axis,web,returning,otp_expired,0,0.97,428,17,False,0.092
pay_103790,2026-06-02T15:14:00,775.13,card,ICICI,android,new,daily_limit_exceeded,0,0.377,574,15,False,0.101
pay_103791,2026-07-20T21:03:00,840.68,card,IDFC,android,returning,wrong_cvv,0,0.632,168,21,False,0.01
pay_103792,2026-07-20T16:13:00,2514.99,card,Axis,android,high_value,daily_limit_exceeded,0,0.851,354,16,False,0.01
pay_103793,2026-07-21T00:12:00,1006.35,wallet,,web,returning,risk_engine_block,0,0.529,93,0,False,0.579
pay_103794,2026-08-27T08:37:00,242.88,card,IDFC,web,at_risk_churn,wrong_cvv,0,0.669,134,8,False,0.017
pay_103795,2026-07-29T04:36:00,173.81,upi,,ios,new,network_drop,0,0.173,1157,4,False,0.169
pay_103796,2026-06-16T01:37:00,1741.21,card,ICICI,ios,high_value,card_expired,1,0.496,535,1,False,0.064
pay_103797,2026-06-15T11:08:00,346.37,netbanking,Axis,android,returning,otp_expired,0,0.565,314,11,False,0.088
pay_103798,2026-08-13T12:48:00,391.74,upi,,ios,new,bank_server_timeout,0,0.112,325,12,False,0.179
pay_103799,2026-07-12T06:25:00,470.65,card,HDFC,android,new,risk_engine_block,0,0.504,458,6,True,0.746
pay_103800,2026-06-29T02:40:00,440.83,card,SBI,ios,returning,daily_limit_exceeded,0,0.885,539,2,False,0.01
pay_103801,2026-08-26T03:53:00,1697.68,wallet,,web,returning,insufficient_funds,0,0.524,474,3,False,0.01
pay_103802,2026-06-29T18:17:00,994.61,wallet,,ios,new,risk_engine_block,0,0.264,195,18,False,0.744
pay_103803,2026-06-28T05:04:00,232.86,wallet,,android,returning,insufficient_funds,0,0.414,369,5,True,0.044
pay_103804,2026-06-06T04:25:00,1190.29,card,Kotak,ios,at_risk_churn,card_expired,0,0.763,219,4,True,0.029
pay_103805,2026-08-14T07:10:00,741.39,card,ICICI,android,returning,wrong_cvv,0,0.662,434,7,False,0.053
pay_103806,2026-07-22T23:33:00,3152.67,netbanking,Kotak,ios,at_risk_churn,bank_server_timeout,0,0.467,139,23,False,0.024
pay_103807,2026-07-28T21:01:00,693.16,wallet,,android,returning,insufficient_funds,0,0.82,570,21,False,0.063
pay_103808,2026-08-15T14:41:00,3497.46,card,IDFC,ios,new,insufficient_funds,1,0.279,202,14,True,0.152
pay_103809,2026-06-29T22:36:00,1265.28,card,IDFC,ios,new,daily_limit_exceeded,0,0.256,464,22,False,0.145
pay_103810,2026-08-15T01:32:00,1065.02,card,Yes Bank,android,high_value,daily_limit_exceeded,0,0.416,387,1,True,0.063
pay_103811,2026-07-27T08:50:00,2636.23,card,IDFC,ios,returning,daily_limit_exceeded,2,0.59,343,8,False,0.178
pay_103812,2026-08-14T04:10:00,1107.68,card,Kotak,android,returning,card_expired,0,0.838,538,4,False,0.026
pay_103813,2026-08-06T12:25:00,49.2,card,Yes Bank,ios,returning,wrong_cvv,1,0.942,164,12,False,0.038
pay_103814,2026-08-25T09:45:00,6830.96,card,HDFC,android,returning,insufficient_funds,0,0.826,303,9,False,0.093
pay_103815,2026-07-24T23:21:00,1112.07,netbanking,IDFC,android,high_value,network_drop,1,0.706,954,23,False,0.043
pay_103816,2026-07-06T05:20:00,68.94,upi,,ios,high_value,risk_engine_block,0,0.538,599,5,False,0.636
pay_103817,2026-07-23T19:32:00,953.88,netbanking,ICICI,ios,new,otp_expired,0,0.035,139,19,False,0.151
pay_103818,2026-07-06T00:28:00,178.28,card,Kotak,web,returning,insufficient_funds,1,0.752,581,0,False,0.092
pay_103819,2026-07-28T19:04:00,3671.61,card,IDFC,android,new,insufficient_funds,0,0.037,532,19,False,0.144
